index,season no.,episode no.,episode name,name,line
1697,3,3,Pickle Rick,Pickle Rick,"Morty, stop digging for hidden layers and just be impressed. I'm a pickle."
1698,3,3,Pickle Rick,Morty,I-I'm just trying to figure out why you would do this. Why anyone would do this.
1699,3,3,Pickle Rick,Pickle Rick,"The reason anyone would do this is, if they could, which they can't, would be because they could, which they can't."
1700,3,3,Pickle Rick,Beth,"Morty, we have to get going, or we're gonna be late. Where's your grandpa?"
1701,3,3,Pickle Rick,Pickle Rick,"Right here, sweetie. I'm a pickle!"
1702,3,3,Pickle Rick,Beth,"What?! Why would you -- Look, we're running late. We have to go."
1703,3,3,Pickle Rick,Pickle Rick,Where are you guys going?
1704,3,3,Pickle Rick,Beth,"We have an appointment downtown that was set a week ago and agreed upon by everyone, including you."
1705,3,3,Pickle Rick,Pickle Rick,"Oh, my God. Beth, oh, it totally slipped my mind. Geez, oh, man. I'm a pickle. I mean, I don't know if I can, ooh, geez."
1706,3,3,Pickle Rick,Morty,"Rick, did you do this on purpose to get out of family counseling?"
1707,3,3,Pickle Rick,Beth,Morty!
1708,3,3,Pickle Rick,Pickle Rick,"It's okay, Beth. I understand Morty's suspicion. I've misled him before. Morty, turn me so we're making eye contact.Morty, I assure you, I would never ""find a way"" to ""get out of"" family therapy. I hope my lack of fingers doesn't prevent the perception of my air quotes."
1709,3,3,Pickle Rick,Summer,Can't you just turn yourself back into a human?
1710,3,3,Pickle Rick,Pickle Rick,"Great question, Summer. The unfortunate answer is I did this to challenge myself. And it could take hours or even days before I'm able to figure out how to return to human form. But, I mean, you know, your mom could put me in a purse or a pocket, you know, if she really needs me to go."
1711,3,3,Pickle Rick,Beth,"Nobody needs anything! Okay, it's fine. I mean, you should just stay here and figure out how to stop being a pickle, okay?"
1712,3,3,Pickle Rick,Morty,"Hey, Rick, why is there a syringe of mysterious fluid hanging directly over you? Also, why is the string attached to it running through a pair of scissors attached to a timer? And why is the time set to 10 minutes from now, exactly when we would have left for therapy?"
1713,3,3,Pickle Rick,Pickle Rick,"Well, Morty, if you know must know, the syringe is completely unrelated to this discussion, and, therefore, it does not warrant further explanation."
1714,3,3,Pickle Rick,Beth,"Enough. Kids, it's time to go. We don't want to be late."
1715,3,3,Pickle Rick,Pickle Rick,"W-w-what are you doing there, Beth? What are you doing there, sweetie?"
1716,3,3,Pickle Rick,Beth,"Well, I mean, you don't want to get pierced by a needle full of liquid unrelated to your situation. How's that gonna help?"
1717,3,3,Pickle Rick,Pickle Rick,Can't argue with that.
1718,3,3,Pickle Rick,Beth,Great. We'll see you later.
1719,3,3,Pickle Rick,Pickle Rick,"Hey, hey, be careful with that. It's for something else. It's really important, so don't break it. Okay, I may have fucked up here. Dup, ap, ap, pap, ut, dah, pap, pap, pap, pah. T-t-tah, tah.  Oh, great. Stupid cat."
1720,3,3,Pickle Rick,Pickle Rick,"Whoa, whoa, whoa, whoa! I know what it looks like to you, Izzy, but I'm not a snake! I've seen the YouTube videos, I know cats are scared of cucumbers and pickles because they think they're snakes. I'm not a snake! I'm a pickle, I'm a pickle!"
1721,3,3,Pickle Rick,Pickle Rick,"Whoa! Oh! Whoa, whoa, whoa!"
1722,3,3,Pickle Rick,Pickle Rick,"Oh, crap, that sun is bright."
1723,3,3,Pickle Rick,Pickle Rick,"Okay, come on. This can't really be the way I go out. This is the mega-genius equivalent of dying on the toilet."
1724,3,3,Pickle Rick,Pickle Rick,So... hot. This is how I'm gonna die.
1725,3,3,Pickle Rick,Pickle Rick,"Oh, God, moisture."
1726,3,3,Pickle Rick,Pickle Rick,"Oh, God, the moisture! Dial it back, God! Dial it back a little bit here!"
1727,3,3,Pickle Rick,Pickle Rick,Oh! Oh!
1728,3,3,Pickle Rick,Pickle Rick,"Oh, God! Perpendicular, perpendicular!"
1729,3,3,Pickle Rick,Pickle Rick,"Oh, shiiit! Oh! Oh! Oh!"
1730,3,3,Pickle Rick,Pickle Rick,Come on. That's it.
1731,3,3,Pickle Rick,Pickle Rick,Come get this delicious brine.
1732,3,3,Pickle Rick,Pickle Rick,"Aah! Come on! Come on, motherfucker! Come on!"
1733,3,3,Pickle Rick,Pickle Rick,Yes!
1734,3,3,Pickle Rick,Summer,How is this even family therapy if Dad's not invited and Grandpa won't come?
1735,3,3,Pickle Rick,Morty,"Yeah, and what's courageous about eating a hot dog?"
1736,3,3,Pickle Rick,Beth,"It's nobody's choice to be here, you knobs. The family was told to get counseling by your principal, even though it's not the family that was huffing pottery glaze in the art room and desk wetting in history class."
1738,3,3,Pickle Rick,Mr. Goldenfold,"Oh, the Smith family, minus a dad. You're patients of Dr. Wong, too?"
1739,3,3,Pickle Rick,Beth,Temporarily. By order of the school.
1740,3,3,Pickle Rick,Mr. Goldenfold,Me too. How long have you all been eating poop?
1741,3,3,Pickle Rick,Summer,We... have never... eaten poop.
1742,3,3,Pickle Rick,Mr. Goldenfold,"Uh, me, neither. Say, where did my family get off to?"
1743,3,3,Pickle Rick,Dr. Wong,"Smith family, I'm Dr. Wong. Come on in."
1744,3,3,Pickle Rick,Dr. Wong,I was told there was a grandpa that might be joining us?
1745,3,3,Pickle Rick,Beth,"He got wrapped up in an experiment. He's a scientist. Like, legit, like on an inter-galactic, sci-fi level. His work is very --"
1746,3,3,Pickle Rick,Morty,He turned himself into a pickle.
1747,3,3,Pickle Rick,Beth,"Morty, Mom's talking. I'm sorry, I suppose that's a good segue into our little discipline cases here."
1748,3,3,Pickle Rick,Dr. Wong,Does Grandpa turn himself into a pickle a lot?
1749,3,3,Pickle Rick,Beth,"What? No, what kind of question is that?"
1750,3,3,Pickle Rick,Dr. Wong,The kind that wasn't designed to attack or hurt you in any way.
1751,3,3,Pickle Rick,Beth,"Oh, Jesus Christ, one of these. No, my father has never turned himself into a pickle before. He's unpredictable and eccentric. The whole family is. Speaking of which..."
1752,3,3,Pickle Rick,Dr. Wong,"Okay, let's open things up to the whole family, and let me ask this. Why do we think Grandpa turned himself into a pickle?"
1753,3,3,Pickle Rick,Pickle Rick,Wow. Ugh.
1760,3,3,Pickle Rick,Beth,"I didn't say my father is perfect, I said his work is important."
1761,3,3,Pickle Rick,Summer,And she's saying what's important is that Grandpa lied to you to get out of coming here.
1762,3,3,Pickle Rick,Beth,"Oh, he did not!"
1763,3,3,Pickle Rick,Dr. Wong,Let's do an experiment here. I get the impression this family values science. So raise your hand if you feel certain you know what was in the syringe.
1764,3,3,Pickle Rick,Beth,Do you really not see what's happening here?
1765,3,3,Pickle Rick,Dr. Wong,Tell me.
1766,3,3,Pickle Rick,Beth,"Well, Dr. Wong -- by the way, racist name -- obviously, Morty and Summer are seizing on your arbitrary pickle obsession as an end run around what was supposed to be their therapy."
1767,3,3,Pickle Rick,Dr. Wong,"Oh, I think this pickle incident is a better path than any other to the heart of your family's dysfunction. I think it's possible that you and your father have a very specific dynamic. I don't think it's one that rewards emotion or vulnerability. I think it may punish them. I think it's possible that dynamic eroded your marriage, and is infecting your kids with a tendency to misdirect their feelings."
1768,3,3,Pickle Rick,Beth,Fuck you.
1770,3,3,Pickle Rick,Beth,"Fuck both of you, too."
1771,3,3,Pickle Rick,Pickle Rick,"By the way, you might notice that in spite of your numerous distinctive features, I never gave you a name like Scar or Stripe or Goliath. That's because, to me, you aren't special."
1773,3,3,Pickle Rick,Pickle Rick,"God damn it, I love myself."
1774,3,3,Pickle Rick,Pickle Rick,Pickle Riiick!
1775,3,3,Pickle Rick,Pickle Rick,Get that parkour. Get that parkour!
1776,3,3,Pickle Rick,Pickle Rick,"Hey, it's cool. Just need to find the nearest exit."
1777,3,3,Pickle Rick,Pickle Rick,"Whoa, whoa, whoa! No need to freak out."
1778,3,3,Pickle Rick,Pickle Rick,Whoa! Who in the fuck's toilet is this?
1779,3,3,Pickle Rick,Agency Director,What is it?
1782,3,3,Pickle Rick,Agency Director,Where is it?
1784,3,3,Pickle Rick,Agency Director,"We have 34 armed guards, and we can't kill a pickle?"
1787,3,3,Pickle Rick,Agency Director,"Put him on, and locate the phone he's using."
1788,3,3,Pickle Rick,Pickle Rick,"Hi, um, can you, uh  please let me out."
1789,3,3,Pickle Rick,Agency Director,Your mere presence in this building violates international law.
1791,3,3,Pickle Rick,Pickle Rick,You should know those men killed themselves.
1792,3,3,Pickle Rick,Agency Director,And how is that?
1793,3,3,Pickle Rick,Pickle Rick,They didn't  let me out.
1795,3,3,Pickle Rick,Agency Director,"Shut your mouth and do your jobs, you fucking children!"
1796,3,3,Pickle Rick,Pickle Rick,"Uh, is this not a good time or...?"
1797,3,3,Pickle Rick,Agency Director,"Some of my men are calling you ""Solen'ya"""
1798,3,3,Pickle Rick,Pickle Rick,That'd be a lucky break for you.
1801,3,3,Pickle Rick,Agency Director,Ah.
1803,3,3,Pickle Rick,Pickle Rick,...because this pickle doesn't care about your children. And I'm not gonna take their dreams. I'm gonna take their parents.
1805,3,3,Pickle Rick,Agency Director,He's just a pickle!
1807,3,3,Pickle Rick,Agency Director,He's not the only one.
1810,3,3,Pickle Rick,Agency Director,"Then Katarina is a prisoner. Perhaps I could arrange her escape, as well. She lives, Jaguar."
1812,3,3,Pickle Rick,Dr. Wong,"What do you think is in the syringe, Beth?"
1813,3,3,Pickle Rick,Beth,You're the one that costs $200 an hour. You tell me.
1815,3,3,Pickle Rick,Dr. Wong,Your kids think it might be anti-pickle serum.
1816,3,3,Pickle Rick,Beth,My kids pee their desks and suck on unbaked vases.
1818,3,3,Pickle Rick,Summer,I never said I was angry at you.
1819,3,3,Pickle Rick,Beth,"That's the point of pottery-enamel huffing, Summer. You do it so you don't have to say ""I'm angry at mommy"" out loud."
1820,3,3,Pickle Rick,Morty,"Oh, my God!"
1822,3,3,Pickle Rick,Dr. Wong,"It's not my job to take sides or pass judgment. Do you think when your father asks for that syringe, you could ask him --"
1823,3,3,Pickle Rick,Beth,"He won't have to ask for it, okay? He won't need it. He'll just make more. He doesn't need anything from anyone."
1824,3,3,Pickle Rick,Dr. Wong,You admire him for that.
1825,3,3,Pickle Rick,Beth,It's better than making your problems other people's problems.
1826,3,3,Pickle Rick,Pickle Rick,"Oh, come on!"
1828,3,3,Pickle Rick,Pickle Rick,You should know that isn't original.
1830,3,3,Pickle Rick,Pickle Rick,There's nothing I won't do to see her again.
1831,3,3,Pickle Rick,Pickle Rick,"Yeah, there's lots I wouldn't do to see my daughter, but killing you gets me to her quicker than your derivative bullshit."
1833,3,3,Pickle Rick,Pickle Rick,"That will be your downfall, Jaguar, not being open to new experiences."
1835,3,3,Pickle Rick,Pickle Rick,Jaguar couldn't make it.
1836,3,3,Pickle Rick,Agency Director,"Do it. Okay, you win, Pickle Man. I'm unsealing the building."
1837,3,3,Pickle Rick,Pickle Rick,"No, thanks. I'm coming for you now."
1838,3,3,Pickle Rick,Agency Director,"Pickle Man, there's $100 million worth of bonds in a safe on level two. I'll give you the combination."
1840,3,3,Pickle Rick,Agency Director,"Shut up and call me a helicopter, you prick! Do we have a deal?!"
1841,3,3,Pickle Rick,Pickle Rick,"Take that money, give it to Jaguar's daughter when you set her free. Or I'll be visiting you."
1842,3,3,Pickle Rick,Agency Director,Jaguar's daughter is dead.
1843,3,3,Pickle Rick,Pickle Rick,"Huh, so you're a liar."
1844,3,3,Pickle Rick,Agency Director,Jaguar was an animal. You're an intelligent pickle. We can do business.
1845,3,3,Pickle Rick,Pickle Rick,I don't think so. See you soon.
1846,3,3,Pickle Rick,Agency Director,Is the helicopter here?
1848,3,3,Pickle Rick,Agency Director,Tell them we were robbed.
1850,3,3,Pickle Rick,Agency Director,"Farewell, Solen'ya."
1852,3,3,Pickle Rick,Pickle Rick,"Well, my daughter is about five away, and I've got about eight to live."
1854,3,3,Pickle Rick,Pickle Rick,"Oh, well, uh, she knows. I mean, we don't really buy into that kind of crap, to the extent that love is an expression of familiarity over time, my access to infinite timelines precludes the necessity of attachment. In fact, I even abandoned one of my infinite daughters in an alternate version of earth that was taken over by mutants."
1856,3,3,Pickle Rick,Pickle Rick,"Huh? Uh, no. No, nope, sorry about that. Nope, just me. Yeesh!"
1857,3,3,Pickle Rick,Beth,I am afraid that my kids will get expelled.
1858,3,3,Pickle Rick,Dr. Wong,"Good. Summer, you go."
1859,3,3,Pickle Rick,Summer,I am mad that I can't huff enamel without people assuming it's because my family sucks. I hope to be seen one day as someone that just likes getting high.
1860,3,3,Pickle Rick,Dr. Wong,"Good job. Morty, do you have an ""I"" statement?"
1861,3,3,Pickle Rick,Morty,I am sad that I peed. I'm sad that I peed in class instead of a toilet.
1862,3,3,Pickle Rick,Dr. Wong,Look at this family go. You guys are pros. What do you guys think about doing this once a week?
1863,3,3,Pickle Rick,Pickle Rick,Ugh.
1864,3,3,Pickle Rick,Dr. Wong,You must be Rick.
1865,3,3,Pickle Rick,Pickle Rick,Mm-hmm.
1866,3,3,Pickle Rick,Dr. Wong,I've heard a lot about you today. Your family is crazy about you. Your daughter holds you in very high regard. You're a lucky fella.
1867,3,3,Pickle Rick,Pickle Rick,"Yeah, thank you. Uh, sweetie, you don't still happen to have that syringe in your purse?"
1868,3,3,Pickle Rick,Beth,Dad I would like you to tell me what's in the syringe.
1869,3,3,Pickle Rick,Pickle Rick,"It's a serum that I need to, uh, to stay alive. I have had a rough day. And, uh, I've sustained a lot of damage. I'm pretty close to death, which the serum will prevent."
1870,3,3,Pickle Rick,Dr. Wong,By changing you from a pickle to a human.
1871,3,3,Pickle Rick,Pickle Rick,Yes.
1872,3,3,Pickle Rick,Dr. Wong,"Rick, why did you lie to your daughter?"
1873,3,3,Pickle Rick,Pickle Rick,So I wouldn't have to come here.
1874,3,3,Pickle Rick,Dr. Wong,Why didn't you want to come here?
1875,3,3,Pickle Rick,Pickle Rick,"Because I don't respect therapy, because I'm a scientist. Because I invent, transform, create, and destroy for a living, and when I don't like something about the world, I change it. And I don't think going to a rented office in a strip mall to listen to some agent of averageness explain which words mean which feelings has ever helped anyone do anything.  I think it's helped a lot of people get comfortable and stop panicking, which is a state of mind we value in the animals we eat, but not something I want for myself. I'm not a cow. I'm a pickle. When I feel like it. So...you asked."
