Transaction_ID,Date,Time,Merchant_ID,Customer_ID,Device_ID,Transaction_Type,Payment_Gateway,Transaction_City,Transaction_State,IP_Address,Transaction_Status,Device_OS,Transaction_Frequency,Merchant_Category,Transaction_Channel,Transaction_Amount_Deviation,Days_Since_Last_Transaction,amount,fraud
T00031566,24/12/23,11:40:20 AM,cf0a4e98-a8f7-46c4-b969-a2467b4565c8,07d8178b-4718-4087-b6b5-2e3328a1ca3f,899a2b64-7907-4316-becb-3f16cb73bebd,Bill Payment,Dummy Bank,Bathinda,Jharkhand,92.151.231.175,Failed,Windows,4,More Services,Mobile,8.17,7,8.56,0
T00022833,07/08/23,9:58:32 AM,cab18faf-965a-4dc7-aa4a-6e77f19a7611,9b7dad01-788d-4ad9-b441-36232457fb29,4d88a8b9-1c2d-4b44-ac41-14cec7787181,Other,Alpha Bank,Mysore,Maharashtra,75.205.0.187,Completed,iOS,20,Other,Mobile,10.83,16,31.53,0
T00024314,12/02/24,8:59:04 AM,d6c5cd95-60ed-4caa-a0a3-276b42d38de2,4eb0596c-85cc-47a2-9cac-c116f946b34b,795f2616-4ed0-475d-be70-c7fa9b334936,Refund,Dummy Bank,Raichur,Jharkhand,54.100.170.0,Pending,Android,0,Investment,Mobile,-0.27,11,5.43,0
T00029519,28/02/24,9:14:04 AM,7181ff78-8d21-4a6e-aae9-9d34cafe7e14,0f4c2865-0c36-46d5-81d8-8c9fc2f287c3,e87a33d8-e24b-4d92-b555-befbed7c3418,Purchase,CReditPAY,Udupi,Meghalaya,150.65.182.108,Pending,Windows,3,Travel bookings,Online,39.56,28,21.07,0
T00017743,16/11/23,6:39:37 AM,ee1542f6-2181-4854-8ce2-75f7706383cd,fda547c9-7a3f-43de-a42b-28664c9b8c7d,633913d3-77cb-49d9-9c59-ab41d204116e,Bank Transfer,CReditPAY,Coimbatore,Madhya Pradesh,216.95.247.79,Failed,Android,0,Purchases,In-store,-3.26,6,70.27,0
T00030476,19/02/24,11:17:40 AM,4eed23d4-26a2-4867-94f9-2404cdc8f85d,309b0ae6-04ad-4b79-aa23-2137143a4890,3b25abbc-fa93-4eb5-9acd-63b4f25f04d0,Refund,SamplePay,Rajahmundry,Arunachal Pradesh,53.51.163.44,Completed,Windows,4,Investment,Online,79.39,25,12.71,0
T00030668,22/03/24,3:36:43 AM,b96dd3be-dd0b-4650-bfe1-7274e8f78852,83f306d3-f19c-4498-a0ec-7b6906e50ec3,476ba25e-2783-425c-b8c0-0eec5e6af61a,Bill Payment,Sigma Bank,Nagaon,Chhattisgarh,85.218.192.81,Pending,MacOS,2,Brand Vouchers and OTT,In-store,-17.35,3,47.56,0
T00024448,08/12/23,12:36:31 PM,0d8de685-9734-456b-a27c-3f20f1dda0a8,37bce320-178c-42c9-8642-311d23f53f50,e38a1b30-44e9-45f7-a864-3b9a2f7c7b76,Investment,Dummy Bank,Akola,Karnataka,206.99.124.202,Failed,Android,5,Investment,In-store,40.26,19,138.35,0
T00024499,20/06/23,8:07:28 AM,8f45759f-ee06-4221-89ff-8b53a000639f,c7be38a3-596f-459c-9ff1-56a6ca9b44ff,ed35ca4a-5d3a-46ea-9be5-efea0d1246e2,Purchase,Gamma Bank,Nashik,West Bengal,47.48.166.203,Completed,Android,2,Home delivery,Online,-56.1,11,21.46,0
T00011823,18/10/23,11:22:15 AM,ceb70e9d-9fad-449a-8402-3641c4921e4f,b325762d-da00-448c-baf1-574721306098,46a88c7d-1360-416f-b6e2-4e26b51d3be6,Investment,Bank of Data,Amaravati,Himachal Pradesh,222.207.0.159,Pending,MacOS,1,Home delivery,Mobile,-69.56,20,173.66,0
T00014390,27/11/23,1:18:06 AM,757231c2-5a07-4432-b3dc-e58b5d6deebb,1f32dd0b-20ae-4c84-bd07-e2a9434d9bde,a7c0ffd6-a639-403b-be9c-f81b729af067,Refund,Dummy Bank,Karawal Nagar,Karnataka,95.138.177.83,Completed,MacOS,2,Home delivery,Mobile,71.8,12,11.44,0
T00029669,06/04/24,9:38:27 AM,ed0b2e58-36e1-4244-a1bf-fd9f47bd055b,6c1d2d11-7035-4b5d-b30e-d0787aba8aa7,a80c9727-f7a6-4a80-a3a4-036bc119e83e,Other,UPI Pay,Bilaspur,Maharashtra,186.27.87.41,Pending,Windows,1,Utilities,In-store,81.78,14,3.65,0
T00021831,29/07/23,4:02:36 AM,30fdd5a2-5561-4cd1-96e1-b09c4b4b3ab6,22aa9bcb-1542-40e4-8822-e14d6a52aa30,e5219786-5fa1-4e82-b6b8-1978d73e1cfc,Investment,Bank of Data,Bhilai,Mizoram,144.111.153.123,Failed,iOS,3,More Services,Online,39.31,8,29.07,0
T00023353,08/12/23,5:11:12 AM,d55af7ab-0512-4e98-874d-dcd8d96050a6,b492da1c-ed89-4ae9-a0c9-d5da6cc633c5,090f88d6-be11-4025-a18c-2abbbfdd032a,Bank Transfer,CReditPAY,Panihati,Tripura,209.44.110.57,Pending,iOS,2,Other,Mobile,33.81,22,17.46,0
T00036667,07/11/23,2:27:09 AM,4c1be0c1-b4d3-47fe-bbb6-0b44f9bcca2f,5c9ac643-d5c2-4d5b-a359-9f98b65ee9d4,d4585b18-a693-40e8-b0c9-0dfcff7b07ae,Subscription,Gamma Bank,Firozabad,Himachal Pradesh,67.17.155.88,Failed,Android,1,Purchases,Online,-91.52,3,1.95,0
T00036878,18/11/23,10:13:23 AM,7a4455d5-d981-4f1f-bd18-6582a498c972,613b192d-c420-4218-8221-db1205cb2d95,0dce0728-ffb5-41c0-9f24-2ad913d6d9f6,Bill Payment,Sigma Bank,Jabalpur,Sikkim,141.46.183.219,Pending,iOS,5,Home delivery,In-store,-31.13,25,56.25,0
T00009697,19/07/23,7:59:06 AM,c69d971f-e1cc-4f10-84a7-a8e2258345aa,d7564b5c-2fd7-4f40-a694-8bd767db3524,8daecc05-6263-4ff6-b9b6-830b0b427918,Other,Sigma Bank,Bhilwara,Meghalaya,31.77.188.85,Completed,Android,3,Investment,In-store,83.31,5,37.14,0
T00020301,20/09/23,10:50:57 AM,92ed55aa-901d-493a-be1c-a8d9c3ec6ade,80bb6629-91db-4283-8e24-76dc44dcc0b9,4a0090ff-52e6-444d-9a69-0cca494c1fdd,Subscription,CReditPAY,Kollam,Manipur,78.206.217.71,Pending,Android,10,Financial services and Taxes,Online,-52.62,12,12.95,0
T00012058,18/08/23,3:11:39 AM,43481097-d41c-4641-9e61-88e9df1c4e1f,2af393f8-c1c8-49a1-b638-7d7b2f97aefc,1c77e743-bb0e-43f0-9b02-55dc8a9454c9,Refund,CReditPAY,Bhiwani,Chhattisgarh,2.0.151.213,Pending,Android,1,Home delivery,Mobile,-94.07,18,161.84,0
T00012284,10/05/23,5:51:52 AM,aaf5e30c-82d1-4e54-b91d-b6f86fb5531b,0d07400a-11b2-4888-b217-53bebbd4d7be,dd7a8359-fcd9-474a-b0ec-8366f2a1f3a5,Purchase,SamplePay,Durg,Karnataka,176.201.15.154,Pending,Android,0,Donations and Devotion,Online,-89.07,28,26.72,0
T00049920,14/08/23,5:09:08 AM,608a8a55-9cb8-4cca-8581-c8c89f875b2a,5fe2cc0e-d859-46d2-b9dc-474914aec1bb,db7e9670-3f9d-45db-b551-37368aef03c7,Bank Transfer,Gamma Bank,Ozhukarai,Nagaland,24.140.154.72,Pending,Windows,2,Purchases,Online,-72.77,15,40.87,0
T00044999,05/01/24,5:12:13 AM,e7ebc208-a820-4518-9cda-53c7abfce5ee,ac2cf329-81fd-4865-b81e-8356cd56222d,040d1f3b-c867-4082-874b-5c83f8a494b4,Subscription,Alpha Bank,Ulhasnagar,Uttarakhand,117.166.127.129,Completed,iOS,1,Home delivery,Online,98.66,14,20.7,0
T00017758,15/06/23,10:11:44 AM,43739fa8-a966-4931-9892-8cd6839cfcf2,76077d75-b664-49e0-b8f7-d6bf26ff5fa8,987247ef-b738-4a07-ade8-602323d9a6fb,Refund,SamplePay,Haridwar,Mizoram,98.143.120.254,Completed,Windows,3,Travel bookings,Mobile,51.14,5,8.34,0
T00009070,25/07/23,5:09:31 AM,473bc174-1875-4709-b8f9-b3a3fef4e9cf,8e11f6e3-a349-418f-946c-858fc3161dbc,4f201ee7-32ca-4c21-bc63-bd5d66c5e421,Bank Transfer,Other,Yamunanagar,Kerala,6.116.178.202,Completed,iOS,2,Donations and Devotion,Mobile,52.65,16,26.09,0
T00012184,02/05/23,8:48:55 AM,bf67b624-3895-4c4b-b784-8cc86fe6eca6,5ef168dd-dc7d-4696-8e21-50cad36bd8a2,53278177-8d8b-4419-98b4-b93daafc34f7,Other,Dummy Bank,Ongole,Tripura,219.95.106.4,Completed,iOS,2,Brand Vouchers and OTT,In-store,-6.79,14,33.92,0
T00043263,05/04/24,7:30:27 AM,e8d75555-c61d-4e79-aa46-518dcc40e041,759407a1-2897-469d-9871-9f79a6176b8e,80dece3a-e17e-402f-a986-066ddc49de67,Purchase,Dummy Bank,Jamnagar,Sikkim,176.226.99.21,Completed,Android,1,Investment,Mobile,-30.86,18,52.44,0
T00017926,09/05/23,2:27:19 AM,cf2b96dc-383c-44cd-9032-0e245846d00e,a26c516c-205f-421e-9b65-0094d04b17f7,d833e6cd-468a-4401-aded-71ba80b4fe72,Refund,Bank of Data,Hindupur,Rajasthan,154.3.74.35,Completed,Android,0,Investment,Mobile,30.19,2,8.91,0
T00009344,13/06/23,5:03:32 AM,73edc612-4411-4273-8936-40ad004a6623,6c5936c0-de52-4189-89d1-c4378aaec551,1113663f-ebe3-4869-a41b-1a128d8309a9,Bank Transfer,Sigma Bank,Sambalpur,Mizoram,72.65.164.228,Completed,Android,4,Investment,Mobile,-16.22,28,0.53,0
T00019898,06/12/23,5:52:25 AM,5019bbfe-9fc9-4d1d-96b4-e52fd280ae09,d2b3d10f-3bc3-4d50-a733-7a54972c9209,807e308e-8809-4908-b81a-ef3d79dfcc7f,Other,Other,Bulandshahr,Haryana,147.39.85.126,Completed,Android,2,Other,Mobile,2.62,22,24.29,0
T00020657,16/01/24,10:03:22 AM,5742a384-b097-4884-8993-99fa6202f761,e65732be-6092-473c-bafc-5a98589927a1,787f270d-0265-4b9d-a663-e431abfb8a90,Investment,Sigma Bank,Jamnagar,Meghalaya,77.242.46.97,Pending,MacOS,1,Purchases,Mobile,-6.73,26,24.34,0
T00022530,20/08/23,5:12:57 AM,e1bc504c-fb78-4a0e-85e0-017af7c3906b,9b4156ed-3487-4a78-9f7c-bccf884b7024,d42b0140-6cd4-4096-8b1b-f7edb2323f84,Subscription,Sigma Bank,Anantapur,Bihar,106.23.151.254,Pending,Android,2,Travel bookings,Online,87.76,16,37.84,0
T00006702,16/12/23,4:01:39 AM,d57d0bc8-84b4-41d3-b394-bdad7e804b41,efe6a274-6cb0-48a8-b7aa-02b0b007e368,634d1868-22bf-4e20-8baf-2de82dae46ce,Bill Payment,SamplePay,Gopalpur,Chhattisgarh,109.44.230.192,Completed,MacOS,1,Home delivery,Online,24.5,4,14.09,0
T00004053,25/05/23,1:31:46 AM,612d4746-9945-43ea-a760-421b41d5bbf3,3274d86b-f6dd-49ba-864e-fc272480d43d,5ad6afa3-84ab-4a18-9673-c1b106f76794,Investment,CReditPAY,Jamalpur,Nagaland,3.218.4.47,Pending,MacOS,3,Investment,In-store,0.21,17,11.49,0
T00035611,29/12/23,2:05:32 AM,29c2eb26-e33e-4359-b936-5e6b13523b0c,23ac0e2d-49bf-4d8e-87ac-6cb5c90c90c9,1dd4d194-c4e0-4469-a052-89fd1001fccb,Investment,Other,Kavali,Maharashtra,17.162.200.125,Failed,MacOS,30,More Services,Online,-71.08,17,39.44,0
T00043117,01/01/24,7:26:47 AM,3def40e4-2c40-423e-91c5-a35447a0679f,31d76bbd-8138-41aa-8c40-ce3a664e5126,c3763357-c384-4b2e-a5bc-5caa069413c9,Investment,Other,Gorakhpur,Maharashtra,167.149.44.254,Pending,MacOS,1,Donations and Devotion,Mobile,-11.02,26,16.56,0
T00005486,24/03/24,1:26:56 AM,5037ee93-0dc4-42b1-9b79-0abcf9b40db4,6d1711a5-b6f0-44ae-b897-2256a918a344,18fbfde8-57ff-42c0-8d86-2235abcbd580,Refund,CReditPAY,Dhanbad,Uttar Pradesh,144.109.100.60,Completed,Windows,0,Purchases,Online,26.94,18,23.01,0
T00034331,04/09/23,5:42:37 AM,c962f9ae-8119-4092-a525-b053aca2e86e,ef52f322-fcaa-4e0d-ac70-9b654487b1d8,f6dacd92-6208-4e26-acbd-23f2c1b692d8,Bank Transfer,Sigma Bank,Gorakhpur,Manipur,39.191.192.78,Completed,iOS,2,Home delivery,Online,70.17,12,13.4,0
T00027260,01/03/24,12:55:56 PM,0001a1fd-abdb-4e88-a2d1-58fc512be249,fa620a67-9719-44c1-8503-90336be5c041,8e4e97cd-110c-431b-b14e-189f4d402bff,Bill Payment,UPI Pay,Guwahati,Himachal Pradesh,27.223.59.215,Completed,Android,1,Utilities,Online,-3.7,24,51.7,0
T00033972,02/09/23,5:47:13 AM,6a7f2fbe-00c1-47bb-ac83-d40643a2db95,9e7aefed-c614-471f-a130-b938db40944d,689e9890-69a5-4fb3-9200-23aab845d101,Bill Payment,Alpha Bank,Kozhikode,Andhra Pradesh,168.123.192.10,Completed,MacOS,2,Donations and Devotion,Online,-9.8,10,28.2,0
T00032827,27/10/23,10:21:41 AM,af09c501-0554-462c-a89e-af94c8234818,123a8afe-a16a-401b-bad9-5f2b55b7dc80,aeea4711-90af-4c22-97ba-00e59c22e413,Investment,SamplePay,Raebareli,Sikkim,72.111.57.202,Pending,Windows,1,Donations and Devotion,Online,-93.58,1,20.05,0
T00020517,19/01/24,12:20:33 PM,c4b8ec08-e540-40d9-bbbe-72f74591f5c4,a45e3904-df8c-4c79-b1b5-060fd713c761,34c65280-4d3a-434c-88f2-6f8492e2f5fe,Other,Gamma Bank,Raurkela Industrial Township,Kerala,143.130.189.121,Pending,iOS,3,Home delivery,Online,38.38,9,9.61,0
T00001525,05/02/24,2:46:01 AM,a116f74c-aef7-4bfa-b85a-1287ca14b74c,1ba04642-7962-4cb3-a0e3-c5dd4aa59f2d,41a452dc-dde4-4ec2-af20-3b8864759dba,Bank Transfer,UPI Pay,Durg,Manipur,159.106.53.254,Pending,MacOS,30,Financial services and Taxes,Mobile,-52.52,23,16.68,0
T00004390,26/11/23,10:42:04 AM,b72553eb-e97f-4564-ba9d-05e985f84e2f,34c8eb44-40b0-40b0-977d-6bcccbde4dfd,c8e40661-f2e2-4829-8c73-77171c741f5a,Investment,CReditPAY,Jabalpur,Kerala,207.104.18.201,Completed,Windows,2,Investment,Mobile,-79.13,20,35.65,0
T00024336,12/02/24,6:24:37 AM,d60d323e-acf7-4eb0-93ed-c548f9008251,e40c4a73-24a9-4e8a-98b7-9e9d49322591,b499f7e8-069f-495c-8d5a-6321bc0ad515,Subscription,Other,New Delhi,Uttarakhand,59.237.89.52,Completed,MacOS,4,Investment,Mobile,-12.78,23,55.15,0
T00004452,19/04/23,11:39:59 AM,4fa8c5d8-c2c7-47a7-9446-e4c686365b5a,ad463b60-7705-40d5-b17f-1c32542f9fb6,de486ae4-6b74-4e32-bddd-2147ce848b20,Refund,Other,Machilipatnam,Andhra Pradesh,47.122.246.192,Failed,Windows,0,Financial services and Taxes,Online,-83.72,5,18.78,0
T00017014,14/08/23,2:42:26 AM,5fa9cf06-711b-4db0-9648-0fa736190582,e732a700-0732-4a4e-9059-512c8bd1e816,55fc91fc-af6f-408f-89d7-3d4c81c0f73e,Purchase,Sigma Bank,Thanjavur,West Bengal,168.74.100.193,Failed,Windows,30,Brand Vouchers and OTT,Online,33.66,18,9.04,0
T00046938,27/06/23,1:25:27 AM,a07fd50c-6ce9-474e-b7a0-24df2023b96f,1c2a381b-7d75-4ab9-96fe-f348edfa4cc2,3a1eb2f6-067d-449c-bdaf-2d9f7dcfd7b8,Purchase,Bank of Data,Dehri,Chhattisgarh,58.47.81.120,Completed,Windows,0,Financial services and Taxes,Mobile,-12.72,1,30.88,0
T00042233,12/06/23,9:09:24 AM,4ba12840-429e-4a80-aa4e-e78b127c8de7,bc1b4608-d472-4aac-a991-cdda93994c5b,c4c0291c-8b9f-401f-b0dd-1fb6461348c0,Subscription,Bank of Data,Sonipat,West Bengal,135.19.147.159,Failed,iOS,1,Utilities,In-store,70.6,7,39.23,0
T00029979,24/09/23,12:17:10 PM,2989a275-03e5-4061-b645-22ea5eea26ed,1d72e635-2608-4842-99b2-5e42581d40bb,feac3b78-f9c8-44cf-9bd0-25745d765529,Investment,Other,Agartala,Madhya Pradesh,89.212.63.33,Completed,iOS,1,Brand Vouchers and OTT,Online,89.12,22,37.53,0
T00025145,31/12/23,8:33:15 AM,0caa0794-f81e-44fe-bfa0-8820e224a8a3,670e7c44-6732-497f-bfb0-b148aed0c1b1,d375b743-6638-4610-922c-6bf26ef278da,Purchase,Sigma Bank,Warangal,Himachal Pradesh,62.30.116.177,Pending,iOS,3,Other,Online,32.04,26,29.48,0
T00042962,24/11/23,8:13:31 AM,4b1b6b7c-7492-4265-b278-b4fb81f3898b,e639072e-769a-4fcb-968a-c6e62328020b,0de9534f-65b4-4e3f-ba87-a7f8fc20bd97,Bank Transfer,Gamma Bank,Chandigarh,Uttarakhand,218.225.218.24,Failed,MacOS,2,Utilities,Mobile,-11.45,25,33,0
T00040303,20/11/23,1:11:46 AM,c06197b4-05ca-4fe7-9f8c-8062f1324c69,6842e08a-3237-4c98-8868-3d7ed702548d,d2f3fc07-d5f1-4ef9-89d1-f71d77aceb97,Bank Transfer,CReditPAY,Mathura,Uttar Pradesh,178.138.41.3,Pending,iOS,4,Investment,Mobile,-45.92,20,23.66,0
T00012348,02/02/24,3:18:42 AM,31ceac8b-19fa-4c40-9baf-861d0e414ba2,faad434f-4287-4186-a7dd-c03643ecdf5e,899417c8-3c46-45bd-97ab-64a399913e3a,Other,Sigma Bank,Kanpur,Himachal Pradesh,148.212.154.212,Completed,Android,0,Financial services and Taxes,Mobile,12.27,24,48.99,0
T00034630,30/10/23,10:58:57 AM,4fface99-a5b5-46f1-980f-9df63ed9f5f4,355da7a0-f0a8-4304-acde-8705b644745f,d54d35b0-d75e-4714-9d6c-71e66eac23f1,Purchase,Bank of Data,New Delhi,Sikkim,98.84.189.100,Failed,Android,4,Utilities,Online,69.26,24,5.38,0
T00019489,26/06/23,8:50:41 AM,12609d2a-dee1-46a4-8af7-3ffcd2115e1a,22696362-5c2f-451c-b962-48d9f0840c2c,79704a71-4a84-430d-8c79-e1943897d823,Other,Sigma Bank,Chittoor,Gujarat,177.173.28.129,Pending,Android,3,Purchases,Mobile,66.29,19,14.88,0
T00029632,06/01/24,2:15:05 AM,6a1ffae4-7c42-43fc-b3f0-59a4b8cec32d,a822332b-4550-4ea4-86f5-cf5effd5020d,cb325d89-1d2f-4344-82b3-98301f717beb,Investment,Alpha Bank,Kakinada,Kerala,142.48.172.252,Failed,Windows,4,Donations and Devotion,Mobile,-71.68,11,35.35,0
T00002151,10/04/24,4:11:34 AM,fb653980-48a3-4ec3-8bda-38a079c7dbd8,6f75071b-8420-4827-bc07-7b129eefd4e3,95494e3c-1d2e-43fe-9d1c-e8f121e35629,Purchase,Sigma Bank,Motihari,Punjab,220.32.211.220,Failed,MacOS,2,Utilities,Online,74.89,10,27.41,0
T00041604,04/10/23,4:13:50 AM,d29f5b82-a5cd-4ce7-bf55-f8fc2cb50ebc,18503111-8c67-4de4-9b83-4e44dfd38271,3e5f8f1e-c343-406c-a69e-784f8ccf11b0,Purchase,UPI Pay,Udaipur,Nagaland,209.17.185.225,Pending,Windows,1,Travel bookings,In-store,-96.52,19,23.29,0
T00029583,05/12/23,2:40:50 AM,57a0c198-dcdd-4614-a4a7-3d951fd9df6f,a228f82b-27bc-4864-ac66-5932e250a954,f93e4cdb-4d0c-4d40-bae4-a9534814a413,Investment,SamplePay,Sangli-Miraj & Kupwad,Andhra Pradesh,8.12.231.161,Pending,MacOS,1,Financial services and Taxes,In-store,89.39,18,26.55,0
T00027267,07/09/23,6:25:33 AM,11b03137-721b-4146-a592-0097f348e7ef,8d4450ad-6508-4286-95be-94756ed9ce6f,18407aa4-492b-4723-86d1-8774e976f3bb,Bank Transfer,CReditPAY,Mango,Uttar Pradesh,1.159.31.239,Pending,iOS,3,Financial services and Taxes,In-store,-20.61,15,23.94,0
T00016544,22/07/23,1:30:54 AM,e6a537d9-b673-4391-b84c-c20df0e65e5a,8974c088-c9c5-44b1-b6a3-8cd01bbe1cdc,ca9bcb1e-c646-472d-a67a-10e188951a6a,Purchase,Gamma Bank,Gurgaon,Mizoram,52.198.226.5,Completed,Windows,2,Utilities,Online,-86.29,23,46.07,0
T00031632,22/03/24,8:43:55 AM,8ce39319-661c-45a4-8bba-1a4eeb4ce7bb,c8f22abd-fb1f-46de-a3cf-50c7c04a37c6,97a2c762-cf09-430d-9474-ec612ce2b6f0,Bank Transfer,Other,Panipat,Odisha,172.241.105.5,Completed,iOS,3,Other,Mobile,38.59,24,37.37,0
T00047742,26/07/23,5:57:48 AM,270e956c-ffc0-41ab-a85f-b0cc70b61a21,36a0cb54-90ed-4620-bdb9-9d753744d8d3,8d62bdc5-c2a2-457c-87b0-9f206ab84a8e,Refund,Sigma Bank,Proddatur,Haryana,178.55.174.190,Pending,iOS,1,Donations and Devotion,Online,-90.5,24,10.66,0
T00012016,12/10/23,4:15:53 AM,76348641-2735-42d8-a36f-01ade734b3af,2277e34e-78c2-4c9b-aca7-b95397df06e2,28b76bc6-aa63-498d-a0aa-743555b69b67,Subscription,SamplePay,Kamarhati,Manipur,86.181.139.182,Pending,Windows,2,Utilities,Mobile,14.57,7,16.9,0
T00048931,08/02/24,6:41:21 AM,a74b1d8a-b1e6-4668-9d04-6b49564585e2,a3e8b981-1034-46ea-81c0-95fc48e98967,08bb89a1-fd83-44bd-b7d4-4bc0dd048762,Bill Payment,SamplePay,Raipur,Karnataka,140.207.27.42,Failed,Android,3,Purchases,Online,43.39,25,18.65,0
T00020548,23/08/23,10:23:47 AM,5a79de1b-d985-40a3-a864-a8a7da7aa727,c8617a3e-91bc-48f7-9441-4ca07d4a1e18,a8398e4f-d2a0-4382-8f89-2ab46352ce90,Purchase,Dummy Bank,Bhiwandi,Rajasthan,215.49.46.255,Completed,Android,0,Investment,Mobile,1.38,27,13.73,0
T00044411,14/11/23,1:16:39 AM,ce37ceeb-dbd1-46b3-807e-7181e9fff7f2,8d33c4cf-ba26-4209-83e3-6d9c7b52af3d,dcd71474-37b2-4b8a-a0d6-8a9a026dc123,Bank Transfer,UPI Pay,Madurai,Sikkim,216.84.252.109,Failed,MacOS,3,Travel bookings,Online,-10.03,23,12.37,0
T00049743,17/01/24,1:36:54 AM,9f481bd9-0cc8-445b-ba78-63a23efe7f5d,00d9e8cd-1ef1-4c95-b269-114c751d6b09,5d1445c0-8cc3-46fc-aed6-425282f411fa,Bill Payment,UPI Pay,Dibrugarh,Manipur,207.72.21.74,Failed,MacOS,1,Financial services and Taxes,Mobile,79,27,7.85,0
T00009246,31/03/24,4:50:22 AM,08b74ae0-a0a1-4243-b3b5-ab3d841948de,115997ed-f6a9-44a7-9d0b-d73e9fb0fea9,19290c51-17dd-49b8-a86f-6dc6342aa447,Investment,Dummy Bank,Naihati,Odisha,16.198.126.80,Pending,MacOS,1,Utilities,In-store,-72.61,18,162.97,0
T00016221,13/01/24,1:25:45 AM,3a253ac5-d9a1-430b-9157-ba64de47b1fb,2a2fabee-17b5-45d9-85c9-9b11cd9e74cd,30919c34-4dff-42a6-a618-a4f2f072596d,Subscription,Dummy Bank,Siliguri,Punjab,178.252.70.51,Completed,iOS,0,Financial services and Taxes,Online,22.84,12,8.78,0
T00044763,15/11/23,6:56:50 AM,65700436-6151-4e23-a210-56c20f0ceb26,3ac37d7a-8726-4d79-8e1b-ad52abf48e0c,79c3cf36-2bf5-4bbe-97c9-68e499318249,Other,CReditPAY,Bangalore,Bihar,126.113.99.27,Failed,MacOS,0,Financial services and Taxes,Online,-3.03,13,5.99,0
T00023717,06/04/24,1:47:34 AM,41c1bd9e-ed9c-4c3f-a29a-e54c7d166a98,16a99898-d88c-44d8-bc8d-a4dd5d58f265,fe2b63b6-5d19-4aa7-8e49-bf3134425aee,Subscription,SamplePay,Tumkur,Uttar Pradesh,223.90.38.132,Pending,Windows,0,Other,In-store,-59.21,19,52.28,0
T00023015,25/02/24,8:37:14 AM,6a6e8b11-15f7-4085-bda6-6670e5f7d261,24bf50f7-9f77-4b8d-b137-7afedbf132ef,2dc0bb50-0b24-4322-91b6-7358a1664a9b,Purchase,CReditPAY,Sonipat,Telangana,152.59.150.64,Failed,Windows,1,More Services,Online,46.43,29,58.13,0
T00016070,19/10/23,5:13:08 AM,59057615-c3ce-46a1-92d6-d63fb7d0a245,54db1a0a-928e-4661-a1da-ab91d308c7fd,95fb7ce9-cc53-4c08-a3ba-f0655db4a6b3,Bill Payment,Bank of Data,Bareilly,Mizoram,147.78.89.240,Pending,MacOS,2,Travel bookings,Online,-36.82,15,24.77,0
T00025769,12/09/23,7:22:14 AM,8e5dc9f5-540f-408c-987c-9527f3e05a73,b07d2166-3a22-4cfc-ac21-6233f7c1224c,62cf12c1-b086-4d16-8cbd-4a13868ce7a8,Bill Payment,Other,Berhampore,Uttarakhand,187.97.206.172,Failed,Windows,1,Other,In-store,9.12,28,3.05,0
T00031885,01/06/23,2:40:57 AM,1c7509bd-f4dc-4f59-9504-c4d3e5d4c1ba,e51796d8-181b-4fa0-96e7-88cb2396d0b8,b08d4381-0242-40c6-9fa5-4de01cf4416f,Other,UPI Pay,Bareilly,Meghalaya,163.255.131.5,Completed,iOS,2,Purchases,Mobile,63.91,29,171.73,0
T00037907,23/06/23,6:07:15 AM,5c86c1b0-52c8-48b4-ba7a-55aa3acd47c2,53dc6fe8-a276-40af-89d8-2c197c0edb4a,fb1e8c6b-26b8-4f11-a12e-1d6786b6976d,Subscription,CReditPAY,Hajipur,Uttarakhand,151.62.207.37,Pending,Windows,0,Investment,Mobile,-78.79,16,1.79,0
T00025581,23/08/23,9:54:14 AM,286ea529-10c0-42fd-b759-7aef0f42458c,432f38c7-ae3c-486d-9930-0964896114f6,7efe07c9-3295-4039-a6ea-30f79044ae30,Other,Other,Gorakhpur,Punjab,123.246.152.207,Completed,Windows,2,Purchases,In-store,-22.41,25,22.88,0
T00029036,09/02/24,7:12:26 AM,6e2648e8-b3ef-422a-91d0-3baae4eda065,8b15d232-6e2c-4546-864f-82136461f72e,68240d69-8bfc-4ef4-a241-d35683221e74,Purchase,UPI Pay,Kirari Suleman Nagar,Haryana,171.70.172.186,Completed,iOS,4,Donations and Devotion,Online,-74,17,57.72,0
T00017444,01/11/23,5:14:24 AM,13460f92-a4ea-4258-84c7-d57844282bca,ee8a2de4-d277-4ea8-ba36-caeb29eb7eec,5f471207-64ac-4727-b109-2de15fc3ad65,Investment,Alpha Bank,Thanjavur,Tamil Nadu,192.88.26.12,Failed,MacOS,4,Utilities,Online,95.71,8,39.16,0
T00029546,21/01/24,4:59:18 AM,d053694d-3b72-4c17-a0b0-a2d472f325d0,0d903881-c4cb-4402-a501-d3ac409fa385,46bc9b9c-1846-455e-a2aa-34158d7d1f19,Subscription,Alpha Bank,Tirunelveli,Arunachal Pradesh,177.103.83.9,Pending,MacOS,1,Utilities,Mobile,-9.38,6,39.63,0
T00010239,09/12/23,1:02:41 AM,c520d91c-d4d8-4371-ab98-1a62ee8856c9,edbc7726-5a64-49e2-b1ef-6e2c1def5126,d57f6887-53bb-4686-b129-6cc468b87327,Other,Bank of Data,Warangal,Arunachal Pradesh,141.59.238.208,Completed,iOS,0,More Services,In-store,11.38,7,66.25,0
